observation_date,CPALTT01IDM657N
1982-06-01,0.367647061937239616
1982-07-01,1.098901091946482556
1982-08-01,-0.483091791549303817
1982-09-01,0.849514570368748334
1982-10-01,1.203369428623435544
1982-11-01,0.475624260895863904
1982-12-01,0.591715981356902399
1983-01-01,4.588235285950372777
1983-02-01,0.224971880432243504
1983-03-01,-0.561167232605047639
1983-04-01,2.370203165536210577
1983-05-01,0.882028673427761256
1983-06-01,1.530054643173687223
1983-07-01,0.861141004803214982
1983-08-01,-0.106723586820737806
1983-09-01,0.854700861982398141
1983-10-01,0.000000000000000000
1983-11-01,0.211864408569309104
1983-12-01,0.634249462756198978
1984-01-01,3.466386556220238724
1984-02-01,1.624365482548546291
1984-03-01,0.199800201497971203
1984-04-01,1.395812560899496457
1984-05-01,0.589970506486297785
1984-06-01,0.293255134441162413
